title,description,street,city,state,postal_code,country,lat,lng,phone,fax,email,website,description_2,marker_id,is_disabled,open_hours,countries,states,logo_name,categories,order
"Falmar, S.A. de C.V.",,"Avenida Irazú 166","Colonia Costa Rica","San Salvador",00000,"El Salvador",13.6808605,-89.199034,"503 2270-0222",,,"http://www.falmar.biz ",,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","El Salvador",,,Lab,3
"AmStandard Ltd.",,"Kadaka tee 86a",Tallinn,Tallinn,12618,Estonia,59.40101600000001,24.646064,372-516-2762,,,http://amstandard.ee/,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Estonia,,,Lab,5
"HNK Analüüsitehnika Ltd.",,"Kadaka puiestee 145",Tallinn,Estonia,11625,Estonia,59.38833839999999,24.6408681,"372 671 8877",,,http://www.sigmaaldrich.com/european-export.html,,1,,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Estonia,,,Lab,6
"Labochema Eesti OÜ (sigma) ",,"8 Aleksandri",Tartu,Estonia," 51004",Estonia,58.3757984,26.7306807,"372 731 1134",,,http://www.sigmaaldrich.com/european-export.html,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Estonia,,,Lab,7
"Sigma-Aldrich Chimie S.a.r.l.",,,Lyon,,38070,France,45.6470445,5.120713800000001,"0800 21 14 08",,,http://www.sigmaaldrich.com/france.html,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",France,,,Lab,8
"D K S H Performance Materials DKSH GmbH",,"3 Baumwall",Hamburg,,20459,Germany,53.5445743,9.9825083,49-(0)40-374734-0,,,,,1,0,"mon=08:00 AM - 06:30 PM|tue=08:00 AM - 06:30 PM|wed=08:00 AM - 06:30 PM|thu=08:00 AM - 06:30 PM|fri=08:00 AM - 06:30 PM|sat=0|sun=0",Germany,,,Industrial,9
"WEAL SRL",,"Grillparzelstrasse 10",Munich,,81675,Germany,48.134721,11.6110551,"49-0-89-37-91 6827",,,https://weal3tsystems.com/,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Germany,,,Lab|Industrial,1
"Life Science Chemilab S.A. (sigma)",,"Kosti Palama 36, Nea Chalkidona ","Nea Chalkidona ",Athens,"143 43",Greece,38.022888,23.7257113,"30 210 258 2489",,,http://www.sigmaaldrich.com/european-export.html,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Greece,,,Lab,2
"Falmar de Guatemala",,"Km 20 Carretera al Pacífico Parque Industrial Unisur, local 1","Delta Barcenas","Villa Nueava",1064,Guatemala,14.5154377,-90.6090731,"(502) 6630 6010",,,http://www.falmar.biz,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Guatemala,,,Lab|Industrial,4
"Labtronic S.A. (Sigma-Aldrich)",,,"Condado El Naranjo",,,Guatemala,14.6527388,-90.53988079999999,"502 2 246 2626",,,http://www.sigmaaldrich.com/us-export.html,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Guatemala,,,Lab|Industrial,7
"Easy Solutions",,"338 Ambujammal Street","Alwarpet Chennai","TAMIL NADU",600018,India,13.0404187,80.25689500000001,"91-98408 26754",,,http://www.cleanroommart.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",India,,,Lab|Industrial,7
"PT Labquip Indoprima Ruko Prominence RJS",,"38D No 15 Alam Sutera",Serpong,Tangerang,15810,Indonesia,-6.2349693,106.5937658," 60-3-7804 4770   ",,,"http:// www.Labquipasia.com",,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Indonesia,,,Lab|Industrial,6
"Brennan & Company",,"61 Birch Avenue Stillorgan Industrial Park","Stillorgan Co.",Dublin,94568,Ireland,53.28018640000001,-6.218121399999999,"353 1 295 2501",,,http://www.brennanco.ie,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Ireland,,,Lab|Industrial,9
"Yair Erez Ltd",,"Yehoda St No 10",Ramat-Gan,Ramat-Gan,52504,Israel,32.068424,34.824785," 97297466688 ",,,,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Israel,,,Lab|Industrial,6
"WEAL 3TSystems S.r.l.",,"Via 25 Aprile 7 ","GERBOLE DI VOLVERA",Turin,10040,Italy,44.981182,7.526236099999999,"39-011-347-31-15   ",,,https://www.weal3tsystems.com/,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Italy,,,Lab|Industrial,7
"Medical Disposables & Supplies",,"Unit 26, The Domes 85 Hagley Park Road",Kingston,Kingston,876,Jamaica,18.0061657,-76.812688,876-906-9994-5,,,,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Jamaica,,,Lab|Medical,5
"Medline International ",,"Yubinbango 112-0002","Bunkyo-ku ",Tokyo,102-0085,Japan,35.6874232,139.7339083,"03-5842-8820 ",,,http://www.medline.com/jp/,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Japan,,,Lab|Industrial|Medical,12
"Virones East Africa",,"Doonholm Est Hse 304","New Doohholm",Nairobi,00100,Kenya,-1.2990667,36.8914818,254712817236,,,,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Kenya,,,Lab|Industrial|Medical,7
"B. Technologia Para La Perforacion Matamoros",,"218 Poniente","CADEREYTA JIMENEZ","NUEVO LEON C.P.",67480,Mexico,25.5925874,-100.0081881,+81-828-284-2434,,," http://www.tecnologiaparalaperforacion.com",,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Mexico,,,Lab,6
"H. Hach Fraccionamiento Industrial la Loma ",,"2160 Edificio 2 Planta Baja Puerta Uno","Gustavo Baz","Tlalnepantla, Edo. De México",54060,Mexico,19.5304638,-99.208179,01-800-8908-509,,,http://www.latam.hach.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Mexico,,,Lab,32
"G. Sigma-Aldrich Química",,,Toluca,"State of Mexico",50010,Mexico,19.3306489,-99.639703,"52 722 276 1600",,,http://www.sigmaaldrich.com/mexico.html,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Mexico,,,Lab,45
"Control Técnico Y Representaciones, S.A. De C.V.",,"Abraham Lincoln No. 3410",Monterrey,"NUEVO LEON",64320,Mexico,25.7133612,-100.3486572,+81-81580600,,,http://www.ctr.com.mx,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Mexico,,,Lab,33
"The Medical Export Group BV",,"Papland 16",GORINCHEM,GORINCHEM,4206,Netherlands,51.8490645,4.9843308,"31 183 – 356 100",,,http://www.meg.nl,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Netherlands,,,Lab|Medical,75
"Bio-Strategy Ltd.",,"241 Bush Road",Rosedale,Aukland,0632,"New Zealand",-36.7559578,174.7041455,"0800 34 24 66",,,http://www.bio-strategy.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","New Zealand",,,Lab,74
"CPL Netsach SA Kenneth Odidika Close Off",,"Ologolo Rd Maiyegun Lekki-Epe Expwy",Lekki,Lagos,100212,Nigeria,6.4316798,3.5175457,2348033170624,,,,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Nigeria,,,Lab,47
"Sigma-Aldrich Norway AS",," Filipstad Brygge 1",Oslo,Oslo,0252,Norway,59.9105064,10.7230265,"47 23 176 000",,,http://www.sigmaaldrich.com/european-export.html,,1,,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Norway,,,Lab,34
"Business Links International Pvt Ltd",,"Hassan Rd","Chamber Mumtaz",Kurachi,7400,Pakistan,25.0288724,67.1367801,"92 0301 8221998",,,,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Pakistan,,,Lab,0
Vitalmedic,,"Calle 44E Este & Avenida Justo Arosemena","La Cresta",Panamá,0816,Panama,8.9759691,-79.53155780000002,507-207-6315,,,"http:// vitalmedic.com.pa",,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Panama,,,Lab|Medical,89
"South East Chemicals & Instruments Ltd.",,"1210 Chai Wan Industrial City Phase 1, 60 Wing Tai Rd","Chai Wan","Hong Kong",41290,China,22.2685642,114.2420682,(852)-2802-6333,,,http://secihk.com/,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",China,,,Lab|Industrial,78
"Xinhaorui Applied Materials Co ",,"25 on the 20th, Dadeshijia Commerce Plaze, Gimpo Rd",Kunshan,Suzhou,215300,China,31.3850244,120.9805243,8651236839027,,,,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",China,,,Lab|Industrial,79
"D K S H Phillippines Inc.",,"2nd Floor The Athenaeum Bldg 160 LP Leviste St","Salcedo Village","Metro Manila",1227,Philippines,14.560179,121.025261,,,,http://www.dksh.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Philippines,,,Industrial,45
"Aramsco Zona Industria",,"Calle A1 Arecibo",Tanama,Arecibo,00612,"Puerto Rico",18.4614451,-66.7292717,787-880-0335,,,http://www.aramsco.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","Puerto Rico",,,Lab|Industrial,67
"Manuel Del Valle Inc",,"PO Box 2527","Toa Baja","Toa Baja",00951,"Puerto Rico",18.4444709,-66.2543293,787-740-5410,,,http://www.mdvipr.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","Puerto Rico",,,Lab|Industrial,54
"VWR Sceintific - Puerto Rico",,"P.O. Box 8526","San Juan","San Juan",00910,"Puerto Rico",18.4459632,-66.0715453," 787-788-3222",,,,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","Puerto Rico",,,Lab|Industrial,87
"Labquip Asia Pte Ltd",,"Blk 55 7 Ayer Rajah Crescent #07-01",Queenstown,,139949,Singapore,1.2950626,103.7873695," 65-67792266",,,http://www.Labquipsia.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Singapore,,,Lab|Industrial,45
"Separations Pty Ltd",,"PO Box 4181",Ranburg,Ranburg,2125,"South Africa",-26.1438399,27.9951862,27-11-919-1100,,,http://www.separations.co.za,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","South Africa",,,Lab|Industrial,46
"Sambo Trading Company",,"2-602 Kumho twin Officetel,  89-1 Gwanghi-Dong 1ga",Joong-gu,Seoul,04500,"South Korea",37.563381,126.9927055,"82 2 2275-1115",,,http://www.samboi.co.kr,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","South Korea",,,Lab|Industrial,47
"Iberalabo, s.a.",,"C/Tellez 30 local 17",Madrid,Madrid,28007,Spain,40.4019314,-3.6787567,349-1-5511491,,,http://www.Iberlabso.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Spain,,,Lab,47
"Sigma-Aldrich Sweden AB",,"Solkraftsvagen 14 C Stockholm",Stockholm,Stockholm,"135 70",Sweden,59.23784939999999,18.1917033,"46 8 742 4200 ",,,http://www.sigmaaldrich.com/sweden.htmlt.html,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Sweden,,,Lab,49
"VWR International GMBH",,"16/18  Dietikon",Kreditorenabteilung,Lerzenstrasse,8953,Switzerland,47.4181823,8.3989456,"41 44 745 13 13",,,http://www.ch.vwr.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Switzerland,,,Lab,50
"Light Pole Enterprise Co., Ltd",,"5F 8, No 482, Chung Hsiao E Road","Sec 5 Taipei","Taiwan R.O.C.",10444,Taiwan,25.0329222,121.5671061,"886-2-8726-1352    ",,,http://www.lightpole.url.tw/,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Taiwan,,,Lab|Industrial,51
"Labquip (Thailand) Limited",,"799/43 Space LatPhrao- Mengjai Village Soi Lat Phrao 80",Wangthonglang,Bangkok,10310,Thailand,13.8272722,100.5939729,"66-2-5397588 ",,,http://www.Labquipsia.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Thailand,,,Lab|Industrial,52
"KS Chemicals",,"30 Grace Gardens","Santa Cruz","San Juan–Laventille",150110,"Trinidad and Tobago",10.6797316,-61.4543218,"(868) 683-9592",,,http://www.kskemicals.medincn.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Trinidad,,,Lab|Industrial|Medical,55
"Interlab A.S (sigma) Istanbul Turkey",,"Ataturk Mah. Ertugrul Gazi Sok. Metropol Istanbul Sitesi No: 2A – C2 Blok K:19-20 34758",Istanbul,Marmara,34010,Turkey,41.0249049,28.9091914,"90 212 798 2168",,,http://www.sigmaaldrich.com/european-export.html,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Turkey,,,Lab|Industrial|Medical,56
"PC International Limited",,"33 Westfield ",Abington,Cambridge,"CB1 6BE","United Kingdom",52.1206827,0.2358295,44-1223893402,,,http://www.btinternet.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United Kingdom",,,Lab|Industrial|Medical,57
Airgas,,"13636 Hempstead Rd",Houston,Texas,77040,"United States",29.8474732,-95.5231704,"(713) 462-8027",,,https://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,51
Airgas,,"110 Indiana Ave","Wichita Falls",TX,76301,"United States",33.9189692,-98.49650919999999,"(940) 322-1171",,,https://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,65
Airgas,,"1101 Clay Ave",Waco,TX,76706,"United States",31.5483673,-97.1332426,"(254) 753-6443",,,https://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,65
Airgas,,"11111 N Lamar Blvd",Austin,TX,78753,"United States",30.3801403,-97.6868193,"(512) 835-0202",,,https://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,88
Airgas,,"1221 7th St","Bay City",TX,77414,"United States",28.9830601,-95.9751408,"(979) 323-9110",,,https://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,76
Airgas,,"12771 Market St",Houston,TX,77015-6034,"United States",29.7679618,-95.20689159999999,"(713) 451-5100",,,https://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,37
Airgas,,"1409 E Wise St",Bowie,TX,76230,"United States",33.5514282,-97.83651909999999,"(940) 872-1119",,,https://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,23
Airgas,,"14833 Tomball Pkwy",Houston,TX,77086,"United States",29.92990349999999,-95.50817219999999,"(281) 893-9353",,,https://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,0
Airgas,,"1607 Independence Ave",Gainesville,TX,76240,"United States",33.6442912,-97.1189876,"(940) 612-0245",,,https://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,24
Airgas,,"1705 Baker Rd",Sherman,TX,75090,"United States",33.6641876,-96.5936679,"(903) 892-1546",,,https://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,34
Airgas,,"201 E Wally Wilkerson",Houston,TX,77303,"United States",30.3680311,-95.45446720000001,"(281) 447 7400",,,https://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,0
Airgas,,"N Ben Jordan St",Victoria,TX,77901,"United States",28.817778,-96.983406,"(361) 578-0307",,,https://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,56
Airgas,,"2211 N Brazosport Blvd",Freeport,TX,77541,"United States",28.9818145,-95.3772501,"(979) 233-0100",,,http://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,67
Airgas,,"302 Memorial Dr",Gatesville,Texas,76528,"United States",31.436397,-97.7773153,"(254) 865-8904",,,http://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,0
